script,writer_id,writer_key,image_path,file_name,is_genuine,sample_index,split
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-03.tif,H-S-101-F-03.tif,0,3,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-04.tif,H-S-101-F-04.tif,0,4,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-05.tif,H-S-101-F-05.tif,0,5,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-06.tif,H-S-101-F-06.tif,0,6,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-07.tif,H-S-101-F-07.tif,0,7,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-08.tif,H-S-101-F-08.tif,0,8,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-09.tif,H-S-101-F-09.tif,0,9,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-10.tif,H-S-101-F-10.tif,0,10,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-11.tif,H-S-101-F-11.tif,0,11,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-12.tif,H-S-101-F-12.tif,0,12,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-13.tif,H-S-101-F-13.tif,0,13,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-14.tif,H-S-101-F-14.tif,0,14,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-15.tif,H-S-101-F-15.tif,0,15,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-16.tif,H-S-101-F-16.tif,0,16,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-17.tif,H-S-101-F-17.tif,0,17,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-18.tif,H-S-101-F-18.tif,0,18,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-19.tif,H-S-101-F-19.tif,0,19,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-20.tif,H-S-101-F-20.tif,0,20,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-21.tif,H-S-101-F-21.tif,0,21,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-22.tif,H-S-101-F-22.tif,0,22,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-23.tif,H-S-101-F-23.tif,0,23,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-24.tif,H-S-101-F-24.tif,0,24,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-25.tif,H-S-101-F-25.tif,0,25,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-26.tif,H-S-101-F-26.tif,0,26,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-27.tif,H-S-101-F-27.tif,0,27,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-28.tif,H-S-101-F-28.tif,0,28,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-29.tif,H-S-101-F-29.tif,0,29,test
hindi,101,hindi_101,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/101/H-S-101-F-30.tif,H-S-101-F-30.tif,0,30,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-01.tif,H-S-111-G-01.tif,1,1,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-02.tif,H-S-111-G-02.tif,1,2,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-03.tif,H-S-111-G-03.tif,1,3,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-04.tif,H-S-111-G-04.tif,1,4,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-05.tif,H-S-111-G-05.tif,1,5,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-06.tif,H-S-111-G-06.tif,1,6,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-07.tif,H-S-111-G-07.tif,1,7,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-08.tif,H-S-111-G-08.tif,1,8,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-09.tif,H-S-111-G-09.tif,1,9,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-10.tif,H-S-111-G-10.tif,1,10,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-11.tif,H-S-111-G-11.tif,1,11,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-12.tif,H-S-111-G-12.tif,1,12,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-13.tif,H-S-111-G-13.tif,1,13,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-14.tif,H-S-111-G-14.tif,1,14,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-15.tif,H-S-111-G-15.tif,1,15,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-16.tif,H-S-111-G-16.tif,1,16,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-17.tif,H-S-111-G-17.tif,1,17,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-18.tif,H-S-111-G-18.tif,1,18,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-19.tif,H-S-111-G-19.tif,1,19,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-20.tif,H-S-111-G-20.tif,1,20,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-21.tif,H-S-111-G-21.tif,1,21,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-22.tif,H-S-111-G-22.tif,1,22,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-23.tif,H-S-111-G-23.tif,1,23,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-G-24.tif,H-S-111-G-24.tif,1,24,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-01.tif,H-S-111-F-01.tif,0,1,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-02.tif,H-S-111-F-02.tif,0,2,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-03.tif,H-S-111-F-03.tif,0,3,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-04.tif,H-S-111-F-04.tif,0,4,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-05.tif,H-S-111-F-05.tif,0,5,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-06.tif,H-S-111-F-06.tif,0,6,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-07.tif,H-S-111-F-07.tif,0,7,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-08.tif,H-S-111-F-08.tif,0,8,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-09.tif,H-S-111-F-09.tif,0,9,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-10.tif,H-S-111-F-10.tif,0,10,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-11.tif,H-S-111-F-11.tif,0,11,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-12.tif,H-S-111-F-12.tif,0,12,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-13.tif,H-S-111-F-13.tif,0,13,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-14.tif,H-S-111-F-14.tif,0,14,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-15.tif,H-S-111-F-15.tif,0,15,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-16.tif,H-S-111-F-16.tif,0,16,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-17.tif,H-S-111-F-17.tif,0,17,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-18.tif,H-S-111-F-18.tif,0,18,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-19.tif,H-S-111-F-19.tif,0,19,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-20.tif,H-S-111-F-20.tif,0,20,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-21.tif,H-S-111-F-21.tif,0,21,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-22.tif,H-S-111-F-22.tif,0,22,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-23.tif,H-S-111-F-23.tif,0,23,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-24.tif,H-S-111-F-24.tif,0,24,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-25.tif,H-S-111-F-25.tif,0,25,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-26.tif,H-S-111-F-26.tif,0,26,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-27.tif,H-S-111-F-27.tif,0,27,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-28.tif,H-S-111-F-28.tif,0,28,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-29.tif,H-S-111-F-29.tif,0,29,test
hindi,111,hindi_111,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/111/H-S-111-F-30.tif,H-S-111-F-30.tif,0,30,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-01.tif,H-S-112-G-01.tif,1,1,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-02.tif,H-S-112-G-02.tif,1,2,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-03.tif,H-S-112-G-03.tif,1,3,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-04.tif,H-S-112-G-04.tif,1,4,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-05.tif,H-S-112-G-05.tif,1,5,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-06.tif,H-S-112-G-06.tif,1,6,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-07.tif,H-S-112-G-07.tif,1,7,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-08.tif,H-S-112-G-08.tif,1,8,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-09.tif,H-S-112-G-09.tif,1,9,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-10.tif,H-S-112-G-10.tif,1,10,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-11.tif,H-S-112-G-11.tif,1,11,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-12.tif,H-S-112-G-12.tif,1,12,test
hindi,112,hindi_112,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/112/H-S-112-G-13.tif,H-S-112-G-13.tif,1,13,test
