script,writer_id,writer_key,image_path,file_name,is_genuine,sample_index,split
hindi,5,hindi_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/5/H-S-5-F-06.tif,H-S-5-F-06.tif,0,6,train
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-G-01.tif,B-S-5-G-01.tif,1,1,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-G-02.tif,B-S-5-G-02.tif,1,2,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-G-03.tif,B-S-5-G-03.tif,1,3,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-G-04.tif,B-S-5-G-04.tif,1,4,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-G-05.tif,B-S-5-G-05.tif,1,5,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-G-06.tif,B-S-5-G-06.tif,1,6,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-F-01.tif,B-S-5-F-01.tif,0,1,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-F-02.tif,B-S-5-F-02.tif,0,2,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-F-03.tif,B-S-5-F-03.tif,0,3,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-F-04.tif,B-S-5-F-04.tif,0,4,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-F-05.tif,B-S-5-F-05.tif,0,5,val
bengali,5,bengali_005,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/5/B-S-5-F-06.tif,B-S-5-F-06.tif,0,6,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-G-01.tif,H-S-3-G-01.tif,1,1,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-G-02.tif,H-S-3-G-02.tif,1,2,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-G-03.tif,H-S-3-G-03.tif,1,3,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-G-04.tif,H-S-3-G-04.tif,1,4,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-G-05.tif,H-S-3-G-05.tif,1,5,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-G-06.tif,H-S-3-G-06.tif,1,6,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-F-01.tif,H-S-3-F-01.tif,0,1,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-F-02.tif,H-S-3-F-02.tif,0,2,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-F-03.tif,H-S-3-F-03.tif,0,3,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-F-04.tif,H-S-3-F-04.tif,0,4,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-F-05.tif,H-S-3-F-05.tif,0,5,val
hindi,3,hindi_003,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Hindi/BHSig260-Hindi/3/H-S-3-F-06.tif,H-S-3-F-06.tif,0,6,val
