script,writer_id,writer_key,image_path,file_name,is_genuine,sample_index
bengali,26,bengali_026,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/26/B-S-26-F-30.tif,B-S-26-F-30.tif,0,30
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-01.tif,B-S-27-G-01.tif,1,1
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-02.tif,B-S-27-G-02.tif,1,2
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-03.tif,B-S-27-G-03.tif,1,3
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-04.tif,B-S-27-G-04.tif,1,4
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-05.tif,B-S-27-G-05.tif,1,5
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-06.tif,B-S-27-G-06.tif,1,6
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-07.tif,B-S-27-G-07.tif,1,7
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-08.tif,B-S-27-G-08.tif,1,8
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-09.tif,B-S-27-G-09.tif,1,9
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-10.tif,B-S-27-G-10.tif,1,10
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-11.tif,B-S-27-G-11.tif,1,11
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-12.tif,B-S-27-G-12.tif,1,12
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-13.tif,B-S-27-G-13.tif,1,13
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-14.tif,B-S-27-G-14.tif,1,14
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-15.tif,B-S-27-G-15.tif,1,15
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-16.tif,B-S-27-G-16.tif,1,16
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-17.tif,B-S-27-G-17.tif,1,17
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-18.tif,B-S-27-G-18.tif,1,18
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-19.tif,B-S-27-G-19.tif,1,19
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-20.tif,B-S-27-G-20.tif,1,20
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-21.tif,B-S-27-G-21.tif,1,21
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-22.tif,B-S-27-G-22.tif,1,22
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-23.tif,B-S-27-G-23.tif,1,23
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-G-24.tif,B-S-27-G-24.tif,1,24
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-01.tif,B-S-27-F-01.tif,0,1
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-02.tif,B-S-27-F-02.tif,0,2
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-03.tif,B-S-27-F-03.tif,0,3
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-04.tif,B-S-27-F-04.tif,0,4
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-05.tif,B-S-27-F-05.tif,0,5
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-06.tif,B-S-27-F-06.tif,0,6
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-07.tif,B-S-27-F-07.tif,0,7
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-08.tif,B-S-27-F-08.tif,0,8
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-09.tif,B-S-27-F-09.tif,0,9
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-10.tif,B-S-27-F-10.tif,0,10
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-11.tif,B-S-27-F-11.tif,0,11
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-12.tif,B-S-27-F-12.tif,0,12
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-13.tif,B-S-27-F-13.tif,0,13
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-14.tif,B-S-27-F-14.tif,0,14
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-15.tif,B-S-27-F-15.tif,0,15
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-16.tif,B-S-27-F-16.tif,0,16
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-17.tif,B-S-27-F-17.tif,0,17
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-18.tif,B-S-27-F-18.tif,0,18
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-19.tif,B-S-27-F-19.tif,0,19
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-20.tif,B-S-27-F-20.tif,0,20
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-21.tif,B-S-27-F-21.tif,0,21
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-22.tif,B-S-27-F-22.tif,0,22
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-23.tif,B-S-27-F-23.tif,0,23
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-24.tif,B-S-27-F-24.tif,0,24
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-25.tif,B-S-27-F-25.tif,0,25
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-26.tif,B-S-27-F-26.tif,0,26
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-27.tif,B-S-27-F-27.tif,0,27
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-28.tif,B-S-27-F-28.tif,0,28
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-29.tif,B-S-27-F-29.tif,0,29
bengali,27,bengali_027,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/27/B-S-27-F-30.tif,B-S-27-F-30.tif,0,30
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-01.tif,B-S-28-G-01.tif,1,1
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-02.tif,B-S-28-G-02.tif,1,2
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-03.tif,B-S-28-G-03.tif,1,3
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-04.tif,B-S-28-G-04.tif,1,4
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-05.tif,B-S-28-G-05.tif,1,5
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-06.tif,B-S-28-G-06.tif,1,6
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-07.tif,B-S-28-G-07.tif,1,7
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-08.tif,B-S-28-G-08.tif,1,8
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-09.tif,B-S-28-G-09.tif,1,9
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-10.tif,B-S-28-G-10.tif,1,10
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-11.tif,B-S-28-G-11.tif,1,11
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-12.tif,B-S-28-G-12.tif,1,12
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-13.tif,B-S-28-G-13.tif,1,13
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-14.tif,B-S-28-G-14.tif,1,14
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-15.tif,B-S-28-G-15.tif,1,15
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-16.tif,B-S-28-G-16.tif,1,16
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-17.tif,B-S-28-G-17.tif,1,17
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-18.tif,B-S-28-G-18.tif,1,18
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-19.tif,B-S-28-G-19.tif,1,19
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-20.tif,B-S-28-G-20.tif,1,20
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-21.tif,B-S-28-G-21.tif,1,21
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-22.tif,B-S-28-G-22.tif,1,22
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-23.tif,B-S-28-G-23.tif,1,23
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-G-24.tif,B-S-28-G-24.tif,1,24
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-01.tif,B-S-28-F-01.tif,0,1
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-02.tif,B-S-28-F-02.tif,0,2
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-03.tif,B-S-28-F-03.tif,0,3
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-04.tif,B-S-28-F-04.tif,0,4
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-05.tif,B-S-28-F-05.tif,0,5
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-06.tif,B-S-28-F-06.tif,0,6
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-07.tif,B-S-28-F-07.tif,0,7
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-08.tif,B-S-28-F-08.tif,0,8
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-09.tif,B-S-28-F-09.tif,0,9
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-10.tif,B-S-28-F-10.tif,0,10
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-11.tif,B-S-28-F-11.tif,0,11
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-12.tif,B-S-28-F-12.tif,0,12
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-13.tif,B-S-28-F-13.tif,0,13
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-14.tif,B-S-28-F-14.tif,0,14
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-15.tif,B-S-28-F-15.tif,0,15
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-16.tif,B-S-28-F-16.tif,0,16
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-17.tif,B-S-28-F-17.tif,0,17
bengali,28,bengali_028,/Users/shuvashishmondal/Library/CloudStorage/GoogleDrive-smondal@nd.edu/My Drive/1. ND/1. PhD courses/Spring 26/Project/cedar-bhsig260/BHSig260-Bengali/BHSig260-Bengali/28/B-S-28-F-18.tif,B-S-28-F-18.tif,0,18
